,caption,path_to_pic,artist_handle,date_posted
401,"Therapy Session by NF as requested by @souzoukouuu2 
 - 
Therapy Session is the second studio album by American Christian hip hop artist NF. Capitol Christian Music Group released the album on April 22, 2016.


== Critical reception ==
Indicating in a four star review at CCM Magazine, Matt Conner writes, ""fortunately NF digs deeper on an impressive second album."" David Craft, allotting the album three and a half stars from Jesus Freak Hideout, believes, ""In no way is NF lacking in talent or creativity, but he could afford to exercise a tad more patience. 
 - 
@nfrealmusic @friends #NF #photoshop #record #album #chandlerholdingurfavalbum #chandlerNF",generated/amcRATQOW8.jpg,nfrealmusic,_
402,"21st Century Liability by YUNGBLUD as requested by @rubymayy.x, @domsholywater 
 - 
21st Century Liability is the debut studio album by English singer Yungblud. It was released on 6 July 2018 via Locomotion Recordings, Geffen Records and Interscope Records. 
 - 
@yungblud @friends #YUNGBLUD #photoshop #record #album #chandlerholdingurfavalbum #chandlerYUNGBLUD",generated/xzNxdNjfV1.jpg,yungblud,_
403,"Self Machine by I Blame Coco as requested by @sethhhhh_c 
 - 
Eliot Sumner (born 30 July 1990) is an English musician, actor, and music producer.


== Career ==


=== I Blame Coco ===
Sumner began writing songs at the age of 15, and signed a multi-record deal with Island Records at age 17.They spent six months writing and recording a debut album, The Constant (2010), in Sweden with producer Klas Åhlund, keyboardist Emlyn Maillard, and multi-instrumentalist and producer Al Shux under the band name I Blame Coco. 
 - 
@eliotsumner @friends #IBlameCoco #photoshop #record #album #chandlerholdingurfavalbum #chandlerIBlameCoco",generated/MQJU4aAzhB.jpg,eliotsumner,_
404,"Lover by Taylor Swift as requested by @_vmcbeth 
 - 
Lover is the seventh studio album by American singer-songwriter Taylor Swift, released on August 23, 2019, via Republic Records. It is her first album after parting ways with her former label, Big Machine Records. 
 - 
@taylorswift @friends #TaylorSwift #photoshop #record #album #chandlerholdingurfavalbum #chandlerTaylorSwift",generated/Bgjw6UbWBv.jpg,taylorswift,_
405,"American Tragedy by Hollywood Undead as requested by @edgywavyman_bruh 
 - 
American Tragedy is the second studio album by American rap rock band Hollywood Undead. Production for the album began following the induction of Daniel Murillo into the band in early 2010 and lasted until December. 
 - 
@hollywoodundead @friends #HollywoodUndead #photoshop #record #album #chandlerholdingurfavalbum #chandlerHollywoodUndead",generated/qWQYuIbyps.jpg,hollywoodundead,_
406,"Transistor by 311 as requested by @cadutorres13 
 - 
Transistor is the fourth studio album by American rock band 311, released on August 5, 1997 by Capricorn Records. The album saw a change in musical style as fewer songs feature rapping in comparison to the band's previous albums. 
 - 
@311 @friends #311 #photoshop #record #album #chandlerholdingurfavalbum #chandler311",generated/lf15S6AaJS.jpg,311,_
407,"The Open Door by Evanescence as requested by @dailyastrologytea 
 - 
The Open Door is the second studio album by American rock band Evanescence, released on September 25, 2006, by Wind-up Records. The album was initially set to be released in March 2006, but was postponed as a result of guitarist Terry Balsamo's stroke, the loss of the band's former manager, and Will Boyd's and Ben Moody's departure from the group. 
 - 
@evanescenceofficial @friends #Evanescence #photoshop #record #album #chandlerholdingurfavalbum #chandlerEvanescence",generated/27bGIEWlB8.jpg,evanescenceofficial,_
408,"LP1 by Liam Payne as requested by @anajulcarvalho, @jasonhaim, @skenderovic.eliza, @_kieraross 
 - 
LP1 is the debut studio album by English singer Liam Payne, released on 6 December 2019 through Capitol Records. The album is hip hop and R&B-orientated, drawing influence from Usher and Justin Timberlake. 
 - 
@liampayne @friends #LiamPayne #photoshop #record #album #chandlerholdingurfavalbum #chandlerLiamPayne",generated/gtuL4YLwaj.jpg,liampayne,_
409,"Axis: Bold as Love by Jimi Hendrix as requested by @sray._ 
 - 
Axis: Bold as Love is the second studio album by the Jimi Hendrix Experience. Track Records first released it in the United Kingdom in December 1, 1967, only seven months after the release of the group's highly successful debut, Are You Experienced. 
 - 
@jimihendrix @friends #JimiHendrix #photoshop #record #album #chandlerholdingurfavalbum #chandlerJimiHendrix",generated/FUu3myhWIt.jpg,jimihendrix,_
410,"Scumbag by Five North as requested by @lil_gweny 
 - 
 
 - 
@fivenorthofficial @friends #FiveNorth #photoshop #record #album #chandlerholdingurfavalbum #chandlerFiveNorth",generated/cnXuXtcPfi.jpg,fivenorthofficial,_
411,"In Rainbows by Radiohead as requested by @catarinaabritto 
 - 
In Rainbows is the seventh studio album by the English rock band Radiohead. It was self-released on 10 October 2007 as a pay-what-you-want download, followed by a physical release internationally through XL Recordings in December 2007 and in North America through TBD Records on 1 January 2008. 
 - 
@radiohead @friends #Radiohead #photoshop #record #album #chandlerholdingurfavalbum #chandlerRadiohead",generated/4EkpBPXjZG.jpg,radiohead,_
412,"Off the Wall by Michael Jackson as requested by @gabriel.czar 
 - 
Off the Wall is the fifth solo studio album by American singer Michael Jackson, released on August 10, 1979, by Epic Records. It was Jackson's first album released through Epic Records, the label he recorded under until his death in 2009, and the first produced by Quincy Jones, whom he met while working on the 1978 film The Wiz. 
 - 
@michaeljackson @friends #MichaelJackson #photoshop #record #album #chandlerholdingurfavalbum #chandlerMichaelJackson",generated/juYLVmCjCA.jpg,michaeljackson,_
413,"Nomore lemon by Bitsu as requested by @tiagohnrqs 
 - 
 
 - 
@bitsu19 @friends #Bitsu #photoshop #record #album #chandlerholdingurfavalbum #chandlerBitsu",generated/1uaS1E337V.jpg,bitsu19,_
414,"Top Shotta by NLE Choppa as requested by @thejamaalfisher 
 - 
Top Shotta is the debut studio album by American rapper NLE Choppa. It was released on August 7, 2020 via NLE Choppa Entertainment under exclusive license to Warner Records. 
 - 
@nlechoppamusic @friends #NLEChoppa #photoshop #record #album #chandlerholdingurfavalbum #chandlerNLEChoppa",generated/VEn4WF3ZZJ.jpg,nlechoppamusic,_
415,"Petals for Armor by Hayley Williams as requested by @dyyelaa, @itshannahwalters, @noahwareness, @marziaprian 
 - 
Petals for Armor is the debut solo studio album by American singer-songwriter and Paramore frontwoman Hayley Williams. It was released on May 8, 2020, by Atlantic Records. 
 - 
@yelyahwilliams @friends #HayleyWilliams #photoshop #record #album #chandlerholdingurfavalbum #chandlerHayleyWilliams",generated/1wyVindPY0.jpg,yelyahwilliams,_
416,"Expectations by Bebe Rexha as requested by @sullivanmeaghan_ 
 - 
Expectations is the debut studio album by American singer Bebe Rexha. It was released on June 22, 2018, by Warner Bros. 
 - 
@beberexha @friends #BebeRexha #photoshop #record #album #chandlerholdingurfavalbum #chandlerBebeRexha",generated/YZ3qThTgrp.jpg,beberexha,_
417,"The Stranger by Creeper as requested by @a_a_ron_la_criatura_uwu 
 - 
Creeper are an English rock band from Southampton. Formed in 2014, the group originally featured vocalist Will Gould, guitarists Ian Miles and Sina Nemati, bassist Sean Scott and drummer Dan Bratton. 
 - 
@creepercult @friends #Creeper #photoshop #record #album #chandlerholdingurfavalbum #chandlerCreeper",generated/cwD0epdT4H.jpg,creepercult,_
418,"From The D To The A (feat. Lil Yachty) by Tee Grizzley as requested by @__eazye__ 
 - 
Terry Sanchez Wallace Jr. (born March 23, 1994), known professionally as Tee Grizzley, is an American rapper best known for his singles ""First Day Out"", ""No Effort"", ""Colors"", and ""From the D to the A"" (featuring Lil Yachty). 
 - 
@teegrizzley @friends #TeeGrizzley #photoshop #record #album #chandlerholdingurfavalbum #chandlerTeeGrizzley",generated/D6dxLiL5fl.jpg,teegrizzley,_
419,"Iowa by Slipknot as requested by @xanthecide 
 - 
Iowa is the second studio album by the American heavy metal band Slipknot. Released by Roadrunner Records on August 28, 2001, it was produced by Ross Robinson and Slipknot. 
 - 
@slipknot @friends #Slipknot #photoshop #record #album #chandlerholdingurfavalbum #chandlerSlipknot",generated/Z20F4Rajne.jpg,slipknot,_
420,"Pony by Rex Orange County as requested by @eviexslater, @indianah_1102, @gabbibidou 
 - 
Pony is the third studio album and major-label debut by English musician Rex Orange County. It was released on 25 October 2019. 
 - 
@rexorangecounty @friends #RexOrangeCounty #photoshop #record #album #chandlerholdingurfavalbum #chandlerRexOrangeCounty",generated/UsMuAYXgPb.jpg,rexorangecounty,_
421,"Orca by Gus Dapperton as requested by @_brendalitaaa_ 
 - 
Brendan Patrick Rice (born March 11, 1997), better known by his stage name Gus Dapperton, is an American singer and songwriter from Warwick, New York.


== History ==
Dapperton has received minimal attention for his unique fashion style, consisting at some points of a green bowl cut, noticeable jewelry, eyeliner, particularly brightly colored clothing, and thick-rimmed glasses.Dapperton's song ""Of Lacking Spectacle"" was featured on the Netflix series 13 Reasons Why and appears on the soundtrack album. 
 - 
@gusdapperton @friends #GusDapperton #photoshop #record #album #chandlerholdingurfavalbum #chandlerGusDapperton",generated/INJMtT0Jx9.jpg,gusdapperton,_
422,"Rebel Heart by Madonna as requested by @arranhughess 
 - 
Rebel Heart is the thirteenth studio album by American singer-songwriter Madonna, released by Interscope Records on March 6, 2015. She worked on the album throughout 2014, co-writing and co-producing it with various musicians, including Diplo, Avicii and Kanye West. 
 - 
@madonna @friends #Madonna #photoshop #record #album #chandlerholdingurfavalbum #chandlerMadonna",generated/C4ojOwnUOe.jpg,madonna,_
423,"Ungodly Hour by Chloe x Halle as requested by @virgigzlz, @andres.dumb.lmao, @privatniklass, @simrandairyfree 
 - 
Chloe x Halle is an R&B duo composed of sisters Chloe and Halle Bailey. At a young age, the sisters performed in minor acting roles before moving from Mableton, Georgia, to Los Angeles in 2012. 
 - 
@chloexhalle @friends #ChloexHalle #photoshop #record #album #chandlerholdingurfavalbum #chandlerChloexHalle",generated/yi6HDFxo4a.jpg,chloexhalle,_
424,"The Mollusk by Ween as requested by @kellenscho 
 - 
The Mollusk is the sixth studio album by American rock band Ween, released by Elektra Records on June 24, 1997. It is a multi-genre concept album with a dark nautical theme, with most songs incorporating elements from psychedelia and/or sea shanties while also featuring a heavy progressive rock influence. 
 - 
@weeninfo @friends #Ween #photoshop #record #album #chandlerholdingurfavalbum #chandlerWeen",generated/Mn3RL6rTtL.jpg,weeninfo,_
425,"DeadBoy by Bones as requested by @kostekevt 
 - 
 
 - 
@teamseshbones @friends #Bones #photoshop #record #album #chandlerholdingurfavalbum #chandlerBones",generated/XYuFB80Vmp.jpg,teamseshbones,_
426,"Ice Dancer by Bladee as requested by @seb.3ds 
 - 
The following is a list of music albums, EPs, and mixtapes released in the first half of 2021. These are notable albums, defined as having received significant coverage from reliable sources independent of the subject. 
 - 
@dg_bladee @friends #Bladee #photoshop #record #album #chandlerholdingurfavalbum #chandlerBladee",generated/wgLk4Fk2je.jpg,dg_bladee,_
427,"Something More Than Free by Jason Isbell as requested by @robertckpurvis 
 - 
Something More Than Free is the fifth studio album by Jason Isbell. It was produced by Dave Cobb, who also produced Isbell's last record, Southeastern. 
 - 
@jasonisbell @friends #JasonIsbell #photoshop #record #album #chandlerholdingurfavalbum #chandlerJasonIsbell",generated/kzC4KrZ0OR.jpg,jasonisbell,_
428,"Hurry Up, We're Dreaming by M83 as requested by @hannesprivvvvv 
 - 
Hurry Up, We're Dreaming (stylised as HurryUp,We'reDreaming.) is the sixth studio album by French electronic music band M83, released on 18 October 2011 by Naïve Records in France and Mute Records in the United States. It is M83's last album with keyboardist Morgan Kibby and the band's first full double album. 
 - 
@m83music @friends #M83 #photoshop #record #album #chandlerholdingurfavalbum #chandlerM83",Error,m83music,_
429,"Moseley Shoals by Ocean Colour Scene as requested by @mando.reddington 
 - 
Ocean Colour Scene (often abbreviated to OCS) are an English rock band formed in Birmingham in 1989. They have had five top 10 albums including a number one in 1997. 
 - 
@ocsmusic @friends #OceanColourScene #photoshop #record #album #chandlerholdingurfavalbum #chandlerOceanColourScene",generated/RKxPiHSm8o.jpg,ocsmusic,_
430,"Pop Food by Jack Stauber as requested by @chyba_nie_znasz 
 - 
Jack Stauber (born April 6, 1996) is an American singer-songwriter, animator, and YouTuber from McKean, Pennsylvania who is currently based in Pittsburgh. Known for the perceived strangeness of his lyrics and accompanying music videos, his songs have been used in a variety of internet memes on YouTube. 
 - 
@jackstauber @friends #JackStauber #photoshop #record #album #chandlerholdingurfavalbum #chandlerJackStauber",generated/KbHt9ttwtU.jpg,jackstauber,_
431,"Interstellar: Original Motion Picture Soundtrack by Hans Zimmer as requested by @madyson.elaine 
 - 
Interstellar: Original Motion Picture Soundtrack is the soundtrack album to the 2014 film Interstellar directed by Christopher Nolan. The film score is composed by Hans Zimmer who previously scored Nolan's The Dark Knight film trilogy and Inception. 
 - 
@hanszimmer @friends #HansZimmer #photoshop #record #album #chandlerholdingurfavalbum #chandlerHansZimmer",generated/lbV6T3gCrC.jpg,hanszimmer,_
432,"THE END OF EVERYTHING by Noah Cyrus as requested by @mileysrare 
 - 
Noah Lindsey Cyrus (born January 8, 2000) is an American singer, songwriter, and actress. In 2016, she released her debut single ""Make Me (Cry)"", featuring vocals from  Labrinth. 
 - 
@noahcyrus @friends #NoahCyrus #photoshop #record #album #chandlerholdingurfavalbum #chandlerNoahCyrus",generated/TCCcXYQCtl.jpg,noahcyrus,_
433,"Issues by Korn as requested by @bloodie.valentine 
 - 
Issues is the fourth studio album by American nu metal band Korn. It was released on November 16, 1999 through Immortal Records. 
 - 
@korn_official @friends #Korn #photoshop #record #album #chandlerholdingurfavalbum #chandlerKorn",generated/cPcW3mSEL4.jpg,korn_official,_
